configuration	term	J	energy
3d3.(2H).4p	3I*	5	2.6193495
3d3.(2D2).4p	3F*	4	2.6209878
3d3.(2H).4p	3I*	6	2.6259711
3d3.(2D2).4p	3D*	1	2.6305499
3d3.(2H).4p	3I*	7	2.6351259
3d3.(2D2).4p	3D*	2	2.6371115
3d3.(2H).4p	1G*	4	2.6385373
3d3.(2D2).4p	3D*	3	2.6418803
3d3.(2H).4p	1H*	5	2.643575
3d3.(2P).4p	3P*	2	2.646382
3d3.(2D2).4p	3P*	1	2.6479925
3d3.(2D2).4p	3P*	0	2.6509068
3d3.(2D2).4p	1F*	3	2.6538947
3d3.(2H).4p	3G*	5	2.6635179
3d3.(2H).4p	1I*	6	2.6642317
3d3.(2H).4p	3G*	4	2.6648241
3d3.(2H).4p	3G*	3	2.6655754
3d3.(4P).4p	3S*	1	2.6849931
3d3.(2D2).4p	1D*	2	2.6947641
3d3.(2P).4p	1P*	1	2.6971044
3d3.(2F).4p	3F*	2	2.7546917
3d3.(2F).4p	3F*	3	2.7554601
3d3.(2F).4p	3F*	4	2.7575153
3d3.(2F).4p	3G*	3	2.7902433
3d3.(2F).4p	3G*	4	2.7941515
3d3.(2F).4p	3G*	5	2.7981743
3d3.(2F).4p	3D*	3	2.8002209
3d3.(2F).4p	1D*	2	2.8034587
3d3.(2F).4p	3D*	2	2.8082046
3d3.(2F).4p	3D*	1	2.8128198
3d3.(2F).4p	1G*	4	2.8356869
3d3.(2F).4p	1F*	3	2.8389471
3d3.(2D1).4p	3D*	1	2.9847096
3d3.(2D1).4p	3D*	2	2.9853628
3d3.(2D1).4p	3D*	3	2.9882686
3d3.(2D1).4p	1D*	2	3.0057996
3d3.(2D1).4p	3F*	2	3.0193355
3d3.(2D1).4p	3F*	3	3.019641
3d3.(2D1).4p	3F*	4	3.0255669
3d3.(2D1).4p	3P*	2	3.0482718
3d3.(2D1).4p	3P*	1	3.0551862
3d3.(2D1).4p	3P*	0	3.0586016
3d3.(2D1).4p	1F*	3	3.0613763
3d3.(2D1).4p	1P*	1	3.120744
3d3.(4F).4d	5H	3	3.248375
3d3.(4F).4d	5H	4	3.25348
3d3.(4F).4d	5H	5	3.256221
3d3.(4F).4d	5P	2	3.2609628
3d3.(4F).4d	5H	6	3.261346
3d3.(4F).4d	5F	2	3.262089
3d3.(4F).4d	5F	1	3.264233
3d3.(4F).4d	5F	3	3.266215
3d3.(4F).4d	5H	7	3.267191
3d3.(4F).4d	5G	2	3.2692343
3d3.(4F).4d	5F	4	3.269907
3d3.(4F).4d	5G	3	3.2727828
3d3.(4F).4d	5F	5	3.274941
3d3.(4F).4d	3D	3	3.275658
3d3.(4F).4d	5G	4	3.276807
3d3.(4F).4d	5G	5	3.281147
3d3.(4F).4d	5G	6	3.28475
3d3.(4F).4d	3H	4	3.314771
3d3.(4F).4d	3G	3	3.32116
3d3.(4F).4d	3H	5	3.321185
3d3.(4F).4d	3P	2	3.323065
3d3.(4F).4d	3G	4	3.328357
3d3.(4F).4d	3H	6	3.328716
3d3.(4F).4d	3F	2	3.331191
3d3.(4F).4d	3F	3	3.335402
3d3.(4F).4d	3G	5	3.336646
3d3.(4F).4d	3F	4	3.34038
3d3.(4F).4d	5D	0	3.346441
3d3.(4F).4d	5D	1	3.3475896
3d3.(4F).4d	5D	2	3.3498432
3d3.(4F).4d	5D	3	3.3531447
3d3.(4F).4d	5D	4	3.357414
3d3.(4P).4d	5F	1	3.435396
3d3.(4P).4d	5F	2	3.436414
3d3.(4P).4d	5F	3	3.438012
3d3.(4P).4d	3D	1	3.438156
3d3.(4P).4d	3D	2	3.440376
3d3.(4P).4d	5F	4	3.440738
3d3.(4P).4d	3D	3	3.4416992
3d3.(4P).4d	5F	5	3.445151
3d3.(2G).4d	3I	5	3.4461732
3d3.(2G).4d	1H	5	3.450584
3d3.(2G).4d	3I	6	3.450833
3d3.(2G).4d	3G	4	3.4515442
3d3.(2G).4d	3G	3	3.4521675
3d3.(2G).4d	3G	5	3.4547078
3d3.(2G).4d	3I	7	3.456167
3d3.(4P).4d	5P	3	3.4593288
3d3.(4P).4d	5P	2	3.4603253
3d3.(2G).4d	3H	4	3.461149
3d3.(4P).4d	5P	1	3.46167
3d3.(2G).4d	3H	5	3.466434
3d3.(2G).4d	3H	6	3.469527
3d3.(4P).4d	5D	0	3.472442
3d3.(4P).4d	5D	1	3.4734156
3d3.(4P).4d	5D	2	3.474973
3d3.(4P).4d	5D	3	3.476773
3d3.(4P).4d	3F	2	3.4769084
3d3.(4P).4d	5D	4	3.478375
3d3.(2G).4d	3D	2	3.481037
3d3.(2G).4d	3D	3	3.4820025
3d3.(2P).4d	3F	3	3.484159
3d3.(2G).4d	3F	2	3.4851609
3d3.(2P).4d	3F	4	3.489473
3d3.(4P).4d	3F	3	3.4938057
3d3.(2G).4d	1G	4	3.5040367
3d3.(2H).4d	3I	5	3.50819
3d3.(2P).4d	1F	3	3.5084509
3d3.(4P).4d	3P	2	3.510051
3d3.(2H).4d	3I	6	3.510368
3d3.(2H).4d	1H	5	3.5117219
3d3.(2H).4d	3I	7	3.512478
3d3.(2P).4d	3D	3	3.516926
3d3.(2D2).4d	3G	4	3.5234082
3d3.(2D2).4d	3G	3	3.524036
3d3.(2D2).4d	3G	5	3.525657
3d3.(2D2).4d	3F	3	3.534287
3d3.(2H).4d	3K	6	3.535985
3d3.(2P).4d	3P	2	3.537619
3d3.(2H).4d	3K	7	3.539052
3d3.(2D2).4d	3F	4	3.5393658
3d3.(2H).4d	3K	8	3.543785
3d3.(2H).4d	1G	4	3.5541474
3d3.(2H).4d	1F	3	3.555529
3d3.(2H).4d	1K	7	3.556746
3d3.(2H).4d	3G	3	3.5792054
3d3.(2H).4d	3G	4	3.581373
3d3.(2P).4d	3F	2	3.584449
3d3.(2G).4d	3F	3	3.5889269
3d3.(2H).4d	3G	5	3.589434
3d3.(2G).4d	3F	4	3.5919149
3d3.(4F).5s	5F	1	3.594433
3d3.(4F).5s	5F	2	3.596618
3d3.(2H).4d	3F	2	3.599958
3d3.(4F).5s	5F	3	3.600006
3d3.(2H).4d	3F	3	3.602683
3d3.(2H).4d	3H	4	3.603505
3d3.(2H).4d	3H	5	3.605846
3d3.(2H).4d	3F	4	3.60629
3d3.(4F).5s	5F	4	3.60656
3d3.(2H).4d	3H	6	3.606815
3d3.(2D2).4d	3P	2	3.612188
3d3.(2D2).4d	3D	3	3.612322
3d3.(4F).5s	5F	5	3.612561
3d3.(2D2).4d	3D	2	3.617514
3d3.(2D2).4d	3D	1	3.618723
3d3.(4F).5s	3F	2	3.626492
3d3.(4F).5s	3F	3	3.632315
3d3.(2D2).4d	1F	3	3.634652
3d3.(4F).5s	3F	4	3.640123
3d3.(2D2).4d	1G	4	3.6485702
3d3.(2P).4d	1D	2	3.649435
3d3.(2H).4d	1I	6	3.665323
3d3.(2F).4d	3H	5	3.703498
3d3.(2F).4d	3H	6	3.703959
3d3.(2F).4d	3G	5	3.706615
3d3.(2F).4d	3H	4	3.70677
3d3.(2F).4d	3G	3	3.708163
3d3.(2F).4d	3D	3	3.715459
3d3.(2F).4d	3F	3	3.726661
3d3.(2F).4d	1F	3	3.755989
3d3.(4P).5s	5P	1	3.764072
3d3.(4P).5s	5P	2	3.766167
3d3.(4P).5s	5P	3	3.77164
3d3.(2G).5s	3G	3	3.787013
3d3.(4P).5s	3P	2	3.78784
3d3.(2G).5s	3G	4	3.788929
3d3.(2F).4d	1D	2	3.790072
3d3.(2G).5s	3G	5	3.793355
3d3.(2G).5s	1G	4	3.800822
3d3.(2F).4d	1G	4	3.822822
3d3.(2D2).5s	3D	3	3.857628
3d3.(2D2).5s	3D	2	3.858513
3d3.(2H).5s	3H	4	3.860178
3d3.(2H).5s	3H	5	3.861636
3d3.(2H).5s	3H	6	3.864374
3d3.(2H).5s	1H	5	3.875216
3d3.(2D1).4d	3D	3	3.913183
3d3.(2D1).4d	3G	5	3.930745
3d3.(2D1).4d	3G	4	3.932382
3d3.(2D1).4d	3G	3	3.93357
3d3.(2D1).4d	3F	4	3.955267
3d3.(2D1).4d	3F	3	3.956013
3d3.(2D1).4d	3P	2	3.975029
3d3.(2D1).4d	1G	4	3.985888
3d3.(2F).5s	3F	4	4.018259
3d3.(2F).5s	3F	3	4.019947
3d3.(2F).5s	3F	2	4.021734
3d3.(2F).5s	1F	3	4.032354
