Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"2s2.2p.4d"	"3P*"	"2"	""	"7.675"	""	"0.004"	"  76         :    16                 3D*  "	"L11744"
"2s2.2p.4d"	"3P*"	"1"	""	"7.678"	""	"0.004"	"  86         :     7                 3D*  "	"L11744"
"2s2.2p.4d"	"3P*"	"0"	""	"7.678"	""	"0.005"	"  93                                      "	"L11744"
"2s2.2p.4f"	"1F"	"3"	""	"7.6945"	""	"0.0003"	"  71         :    10                 3G   "	"L11744"
"2s2.2p.4f"	"3F"	"2"	""	"7.6951"	""	"0.0004"	"  89                                      "	"L11744"
"2s2.2p.4f"	"3F"	"3"	""	"7.6955"	""	"0.0003"	"  68         :    22                 3G   "	"L11744"
"2s2.2p.4f"	"3F"	"4"	""	"7.6963"	""	"0.0003"	"  71         :    18                 3G   "	"L11744"
"2s2.2p.4f"	"3G"	"3"	""	"7.7051"	""	"0.0003"	"  59         :    19                 1F   "	"L11744"
"2s2.2p.4f"	"3G"	"4"	""	"7.7064"	""	"0.0003"	"  67         :    22                 3F   "	"L11744"
"2s2.2p.4f"	"3G"	"5"	""	"7.7096"	""	"0.0004"	"  91         :     6  2s.2p2.(2D).3d 3G   "	"L11744"
"2s2.2p.4d"	"1P*"	"1"	""	"7.710"	"?"	"0.003"	"  94                                      "	"L11744"
"2s2.2p.4d"	"1F*"	"3"	""	"7.7134"	""	"0.0005"	"  93                                      "	"L11744"
"2s2.2p.4f"	"3D"	"3"	""	"7.7168"	""	"0.0003"	"  88                                      "	"L11744"
"2s2.2p.4f"	"3D"	"2"	""	"7.7179"	""	"0.0003"	"  64         :    26                 1D   "	"L11744"
"2s2.2p.4f"	"1G"	"4"	""	"7.7187"	""	"0.0003"	"  87         :     7                 3G   "	"L11744"
"2s2.2p.4f"	"3D"	"1"	""	"7.7216"	""	"0.0003"	"  96                                      "	"L11744"
"2s2.2p.4f"	"1D"	"2"	""	"7.7231"	""	"0.0003"	"  67         :    29                 3D   "	"L11744"
"2s.2p2.(2D).3d"	"3F"	"4"	""	"7.9297"	""	"0.0005"	"  94                                      "	"L11744"
"2s.2p2.(2D).3d"	"3D"	"3"	""	"7.9886"	"?"	"0.0004"	"  96                                      "	"L11744"
"2s.2p2.(2D).3d"	"3S"	"1"	""	"8.0474"	""	"0.0018"	"  95                                      "	"L11744"
"2s.2p2.(2D).3d"	"1D"	"2"	""	"8.0854"	""	"0.0018"	"  96                                      "	"L11744"
"2s2.2p.5d"	"3D*"	"3"	""	"8.2636"	""	"0.0007"	"  89         :     7                 3F*  "	"L11744"
"2s2.2p.5d"	"3P*"	"2"	""	"8.2673"	""	"0.0015"	"  59         :    36                 3D*  "	"L11744"
"2s2.2p.5g"	"2[9/2]*"	""	""	"8.2761"	""	"0.0006"	"  97                                      "	"L11744"
"2s2.2p.5d"	"1F*"	"3"	""	"8.2787"	""	"0.0007"	"  93                                      "	"L11744"
"2s2.2p.5g"	"4[11/2]*"	""	""	"8.2894"	""	"0.0005"	"  97                                      "	"L11744"
"2s.2p2.(4P).4p"	"3D*"	"2"	""	"8.4459"	""	"0.0005"	"  95                                      "	"L11744"
"2s.2p2.(4P).4p"	"3D*"	"3"	""	"8.4508"	""	"0.0005"	"  96                                      "	"L11744"
"2s.2p2.(4P).4d"	"5P"	"3"	""	"8.576"	""	"0.004"	"  94         :     5  2s.2p2.(4P).4d 5D   "	"L11744"
"2s.2p2.(4P).4d"	"5P"	"2"	""	"8.579"	""	"0.004"	"  94                                      "	"L11744"
"2s2.2p.6h"	"2[11/2]"	""	""	"8.5837"	""	"0.0006"	"  97                                      "	"L11744"
"2s2.2p.6d"	"1F*"	"3"	""	"8.5928"	""	"0.0015"	"  90                                      "	"L11744"
"2s2.2p.6h"	"4[13/2]"	""	""	"8.5965"	""	"0.0005"	"  97                                      "	"L11744"
"2s.2p2.(4P).4f"	"5D*"	"4"	""	"8.6136"	""	"0.0004"	"  95                                      "	"L11744"
"2s.2p2.(4P).4f"	"3D*"	"3"	""	"8.6153"	"?"	"0.0005"	"  70         :    26                 5D*  "	"L11744"
"2s.2p2.(4P).4f"	"5D*"	"3"	""	"8.6164"	""	"0.0004"	"  69         :    26                 3D*  "	"L11744"
"2s.2p2.(4P).4f"	"5D*"	"2"	""	"8.6182"	""	"0.0005"	"  46         :    47                 3D*  "	"L11744"
"2s.2p2.(4P).4f"	"5D*"	"1"	""	"8.6200"	""	"0.0006"	"  71         :    25                 3D*  "	"L11744"
"2s.2p2.(4P).4f"	"3D*"	"2"	""	"8.6201"	"?"	"0.0005"	"  47         :    49                 5D*  "	"L11744"
"2s.2p2.(4P).4f"	"5G*"	"2"	""	"8.6227"	"?"	"0.0010"	"  96                                      "	"L11744"
"2s.2p2.(4P).4f"	"5G*"	"3"	""	"8.6239"	"?"	"0.0004"	"  85         :    11                 3G*  "	"L11744"
"2s.2p2.(4P).4f"	"5G*"	"4"	""	"8.6261"	""	"0.0005"	"  84         :    10                 3G*  "	"L11744"
"2s.2p2.(4P).4f"	"3G*"	"3"	""	"8.6282"	"?"	"0.0004"	"  86         :    10                 5G*  "	"L11744"
"2s.2p2.(4P).4f"	"5G*"	"5"	""	"8.6287"	""	"0.0004"	"  86         :     7                 5F*  "	"L11744"
"2s.2p2.(4P).4f"	"3G*"	"4"	""	"8.6304"	""	"0.0004"	"  84         :    10                 5G*  "	"L11744"
"2s.2p2.(4P).4f"	"5G*"	"6"	""	"8.6320"	""	"0.0004"	" 100                                      "	"L11744"
"2s.2p2.(4P).4f"	"3G*"	"5"	""	"8.6345"	""	"0.0004"	"  91         :     8                 5G*  "	"L11744"
"2s.2p2.(4P).4f"	"5F*"	"2"	""	"8.6422"	""	"0.0006"	"  93                                      "	"L11744"
"2s.2p2.(4P).4f"	"5F*"	"3"	""	"8.6430"	""	"0.0004"	"  92                                      "	"L11744"
"2s.2p2.(4P).4f"	"5F*"	"4"	""	"8.6438"	""	"0.0004"	"  92         :     5                 5G*  "	"L11744"
"2s.2p2.(4P).4f"	"5F*"	"5"	""	"8.6444"	""	"0.0004"	"  92         :     5                 5G*  "	"L11744"
"2s.2p2.(4P).4f"	"3F*"	"2"	""	"8.6463"	""	"0.0005"	"  94                                      "	"L11744"
"2s.2p2.(4P).4f"	"3F*"	"3"	""	"8.6466"	""	"0.0005"	"  94                                      "	"L11744"
"2s.2p2.(4P).4f"	"3F*"	"4"	""	"8.6474"	""	"0.0004"	"  94         :     5                 3G*  "	"L11744"
"2s.2p2.(4P).5d"	"5P"	"3"	""	"9.1743"	""	"0.0015"	"  83         :    16  2s.2p2.(4P).5d 5D   "	"L11744"
