configuration	term	J	energy
2s2.2p.(2P*).6d	3P*	1	5.95816
2s2.2p.(2P*).6d	1F*	3	5.96396
2s.2p2.(2D).3d	3S	1	5.96642
2s.2p2.(2D).3d	1F	3	5.992
2s.2p2.(2D).3d	1D	2	5.99431
2s.2p2.(2D).3d	1P	1	6.00187
2s.2p2.(4P).4p	3D*	1	6.0358
2s.2p2.(4P).4p	3D*	2	6.03731
2s.2p2.(4P).4p	3D*	3	6.04027
2s.2p2.(4P).4p	3P*	0	6.06157
2s.2p2.(4P).4p	3P*	1	6.0623
2s.2p2.(4P).4p	3P*	2	6.06365
2s.2p2.(4P).4d	5P	3	6.14921
2s.2p2.(4P).4d	5P	2	6.15103
2s.2p2.(4P).4d	5P	1	6.15103
2s.2p2.(4P).4d	3F	2	6.17353
2s.2p2.(4P).4d	3F	3	6.17536
2s.2p2.(4P).4d	3F	4	6.17753
2s.2p2.(4P).4d	3D	1	6.19478
2s.2p2.(4P).4d	3D	2	6.19478
2s.2p2.(4P).4d	3D	3	6.19656
