configuration	term	J	energy
2s.2p.(3P*).4p	2D	5/2	13.2439
2s2.5d	2D	3/2	13.3184
2s2.5d	2D	5/2	13.319
2s.2p.(3P*).4d	4D*	3/2	13.3264
2s.2p.(3P*).4d	4D*	5/2	13.3267
2s.2p.(3P*).4d	4D*	7/2	13.3343
2s.2p.(3P*).4d	2D*	5/2	13.3414
2s.2p.(3P*).4d	4P*	5/2	13.3489
2s.2p.(3P*).4d	2F*	5/2	13.4098
2s.2p.(3P*).4d	2F*	7/2	13.4205
2s.2p.(3P*).4d	2P*	3/2	13.4303
2s.2p.(3P*).4d	2P*	1/2	13.4369
2s2.6d	2D	3/2	13.9375
2s2.6d	2D	5/2	13.9375
2s.2p.(1P*).4s	2P*	1/2	14.0239
2s.2p.(1P*).4s	2P*	3/2	14.0239
2s.2p.(1P*).4p	2D	3/2	14.233
2s.2p.(1P*).4p	2D	5/2	14.233
2s2.7d	2D	3/2	14.3076
2s2.7d	2D	5/2	14.3076
2s.2p.(1P*).4d	2F*	5/2	14.3781
2s.2p.(1P*).4d	2F*	7/2	14.3781
2s.2p.(3P*).5p	2P	1/2	14.383
2s.2p.(3P*).5p	2P	3/2	14.383
2s.2p.(3P*).5p	2D	3/2	14.4321
2s.2p.(3P*).5p	2D	5/2	14.4321
2s.2p.(3P*).5d	4D*	1/2	14.4827
2s.2p.(3P*).5d	4D*	3/2	14.4827
2s.2p.(3P*).5d	4D*	5/2	14.4827
2s.2p.(3P*).5d	4D*	7/2	14.4827
2s.2p.(3P*).5d	4P*	1/2	14.4898
2s.2p.(3P*).5d	4P*	3/2	14.4898
2s.2p.(3P*).5d	4P*	5/2	14.4898
2s.2p.(3P*).5d	2F*	5/2	14.5148
2s.2p.(3P*).5d	2F*	7/2	14.5249
2s2.8d	2D	3/2	14.5475
2s2.8d	2D	5/2	14.5475
2p2.(3P).4p	4D*	3/2	15.0006
2p2.(3P).4p	4D*	5/2	15.0006
2p2.(3P).4p	4D*	7/2	15.0006
2s.2p.(3P*).6d	4D*	1/2	15.1046
2s.2p.(3P*).6d	4D*	3/2	15.1046
2s.2p.(3P*).6d	4D*	5/2	15.1046
2s.2p.(3P*).6d	4D*	7/2	15.1046
2p2.(3P).4d	4P	5/2	15.203
2p2.(3P).4d	4P	3/2	15.2085
