configuration	term	J	energy
3d5.(2D2).4p	3F*	2	3.1246822
3d5.(2D2).4p	3F*	3	3.128221
3d5.(2D2).4p	3D*	1	3.130006
3d5.(2D2).4p	3D*	2	3.133898
3d5.(2D2).4p	3D*	3	3.1420944
3d5.(2D2).4p	3F*	4	3.14306
3d5.(2D2).4p	1F*	3	3.152411
3d5.(2D2).4p	3P*	2	3.1613062
3d5.(2D2).4p	3P*	0	3.161379
3d5.(2D2).4p	3P*	1	3.1617313
3d5.(2D2).4p	1P*	1	3.175569
3d5.(2D2).4p	1D*	2	3.185308
3d5.(2G1).4p	3H*	4	3.2174254
3d5.(2G1).4p	3F*	4	3.2199391
3d5.(2G1).4p	3H*	5	3.221785
3d5.(2G1).4p	3F*	3	3.225386
3d5.(2G1).4p	3H*	6	3.234901
3d5.(2G1).4p	3F*	2	3.236359
3d5.(2G1).4p	3G*	3	3.2386405
3d5.(2G1).4p	3G*	4	3.2419816
3d5.(2G1).4p	3G*	5	3.244446
3d5.(2G1).4p	1H*	5	3.266671
3d5.(2G1).4p	1G*	4	3.2692693
3d5.(2G1).4p	1F*	3	3.281119
3d5.(2P).4p	3P*	0	3.357481
3d5.(2P).4p	3P*	1	3.36028
3d5.(2P).4p	3P*	2	3.368494
3d5.(2P).4p	3D*	2	3.41547
3d5.(2P).4p	3D*	1	3.41569
3d5.(2P).4p	3D*	3	3.430665
3d5.(2P).4p	1D*	2	3.436023
3d5.(2P).4p	3S*	1	3.449655
3d5.(2P).4p	1P*	1	3.464339
3d5.(2D1).4p	3F*	2	3.526317
3d5.(2D1).4p	3F*	3	3.529623
3d5.(2D1).4p	3F*	4	3.54209
3d5.(2D1).4p	3D*	1	3.54252
3d5.(2D1).4p	3D*	2	3.550046
3d5.(2D1).4p	3D*	3	3.558311
3d5.(2D1).4p	1D*	2	3.560102
3d5.(2D1).4p	3P*	2	3.575949
3d5.(2D1).4p	1F*	3	3.5809043
3d5.(6S).5p	5P*	3	3.85952
3d5.(6S).5p	5P*	2	3.86179
3d5.(6S).5p	5P*	1	3.86318
3d5.(6S).4f	5F*	2	4.00428
3d5.(6S).4f	5F*	1	4.00429
3d5.(6S).4f	5F*	3	4.00432
3d5.(6S).4f	5F*	4	4.00435
3d5.(6S).4f	5F*	5	4.00442
3d5.(6S).5f	5F*	5	4.57569
3d5.(6S).5f	5F*	4	4.57577
3d5.(6S).5f	5F*	3	4.57581
3d5.(6S).5f	5F*	1	4.57586
3d5.(6S).5f	5F*	2	4.5759
