Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3p6.3d8.(1S).5p"	"2P*"	"1/2"	""	"3.75411"	""	""	"  99                                       "	""
"3p6.3d8.(1S).5p"	"2P*"	"3/2"	""	"3.76110"	""	""	"  99                                       "	""
"3p6.3d8.(3F).5f"	"2P*"	"1/2"	""	"3.76748"	""	""	"  39             :    24  3d8.(3F).5f 4D*  "	""
"3p6.3d8.(3F).5f"	"*"	"5/2"	""	"3.76748"	""	""	"  36  4F*        :    34  3d8.(3F).5f 4G*  "	""
"3p6.3d8.(3F).5f"	"2G*"	"7/2"	""	"3.76960"	""	""	"  46             :    16  3d8.(3F).5f 2F*  "	""
"3p6.3d8.(3F).5f"	"2D*"	"3/2"	""	"3.76977"	""	""	"  47             :    22  3d8.(3F).5f 2P*  "	""
"3p6.3d8.(3F).5f"	"2F*"	"5/2"	""	"3.76995"	""	""	"  47             :    21  3d8.(3F).5f 4G*  "	""
"3p6.3d8.(1D).6p"	"2D*"	"5/2"	""	"3.78488"	""	""	"  61             :    17  3d8.(3P).6p 4P*  "	""
"3p6.3d8.(1D).6p"	"2D*"	"3/2"	""	"3.78624"	""	""	"  62             :    14  3d8.(1D).6p 2P*  "	""
"3p6.3d8.(1D).6p"	"2F*"	"5/2"	""	"3.78885"	""	""	"  67             :    14  3d8.(3P).6p 2D*  "	""
"3p6.3d8.(1D).6p"	"2P*"	"3/2"	""	"3.79203"	""	""	"  63             :    18  3d8.(1D).6p 2D*  "	""
"3p6.3d8.(3P).6p"	"4D*"	"3/2"	""	"3.82903"	""	""	"  48             :    47  3d8.(3P).6p 2P*  "	""
"3p6.3d8.(3P).6p"	"2P*"	"1/2"	""	"3.83458"	""	""	"  83             :    13  3d8.(1D).6p 2P*  "	""
"3p6.3d8.(1D).5f"	"2F*"	"5/2"	""	"3.89770"	""	""	"  75             :     8  3d8.(3P).5f 2F*  "	""
"3p6.3d8.(1D).5f"	"2D*"	"3/2"	""	"3.89913"	""	""	"  71             :    11  3d8.(3P).5f 2D*  "	""
"3p6.3d8.(1D).5f"	"2D*"	"5/2"	""	"3.89918"	""	""	"  78             :    10  3d8.(3P).5f 4D*  "	""
"3p6.3d8.(1G).6p"	"2F*"	"7/2"	""	"3.89932"	""	""	"  99                                       "	""
"3p6.3d8.(1D).5f"	"2F*"	"7/2"	""	"3.89961"	""	""	"  62             :    18  3d8.(1D).5f 2G*  "	""
"3p6.3d8.(1G).6p"	"2F*"	"5/2"	""	"3.89966"	""	""	" 100                                       "	""
"3p6.3d8.(3P).5f"	"2F*"	"7/2"	""	"3.93736"	""	""	"  61             :    17  3d8.(1D).5f 2G*  "	""
"3p6.3d8.(3P).5f"	"2F*"	"5/2"	""	"3.93989"	""	""	"  42             :    16  3d8.(3P).5f 4D*  "	""
"3p6.3d8.(3P).5f"	"4G*"	"7/2"	""	"3.94070"	""	""	"  63             :    17  3d8.(3P).5f 2G*  "	""
"3p6.3d8.(3P).5f"	"4G*"	"5/2"	""	"3.94281"	""	""	"  67             :    26  3d8.(3P).5f 2D*  "	""
"3p6.3d8.(3P).5f"	"2D*"	"3/2"	""	"3.94281"	""	""	"  71             :    14  3d8.(3P).5f 4D*  "	""
"3p6.3d8.(1S).4f"	"2F*"	"7/2"	""	"4.00249"	""	""	" 100                                       "	""
"3p6.3d8.(1S).4f"	"2F*"	"5/2"	""	"4.00307"	""	""	" 100                                       "	""
"3p6.3d8.(1G).5f"	"2P*"	"3/2"	""	"4.00571"	""	""	" 100                                       "	""
"3p6.3d8.(1G).5f"	"2P*"	"1/2"	""	"4.00602"	""	""	" 100                                       "	""
"3p6.3d8.(1G).5f"	"2D*"	"5/2"	""	"4.00829"	""	""	" 100                                       "	""
"3p6.3d8.(1G).5f"	"2D*"	"3/2"	""	"4.00833"	""	""	" 100                                       "	""
"3p6.3d8.(1G).5f"	"2F*"	"5/2"	""	"4.00938"	""	""	" 100                                       "	""
