Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3d4.(3P1).4p"	"4P*"	"1/2"	""	"3.196526"	""	""	"  40             :    20  3d4.(3P2).4p 4P*  "	""
"3d4.(3P1).4p"	"*"	"7/2"	""	"3.200815"	""	""	"  34  4D*        :    21  3d4.(3F1).4p 4D*  "	""
"3d4.(3P1).4p"	"*"	"3/2"	""	"3.204098"	""	""	"  24  4D*        :    22  3d4.(3P1).4p 4P*  "	""
"3d4.(3P1).4p"	"4P*"	"5/2"	""	"3.205725"	""	""	"  42             :    21  3d4.(3P2).4p 4P*  "	""
"3d4.(3F1).4p"	"4G*"	"5/2"	""	"3.214041"	""	""	"  46             :    23  3d4.(3F1).4p 2F*  "	""
"3d4.(3F1).4p"	"*"	"7/2"	""	"3.219039"	""	""	"  38  4G*        :    31  3d4.(3F1).4p 2F*  "	""
"3d4.(1F).4p"	"2D*"	"5/2"	""	"3.223475"	""	""	"  25             :    21  3d4.(3P1).4p 2D*  "	""
"3d4.(1F).4p"	"2D*"	"3/2"	""	"3.226946"	""	""	"  28             :    23  3d4.(3P1).4p 2D*  "	""
"3d4.(3F1).4p"	"4G*"	"9/2"	""	"3.227177"	""	""	"  72             :    22  3d4.(3F2).4p 4G*  "	""
"3d4.(3F1).4p"	"*"	"7/2"	""	"3.227873"	""	""	"  39  2F*        :    33  3d4.(3F1).4p 4G*  "	""
"3d4.(3F1).4p"	"2F*"	"5/2"	""	"3.231162"	""	""	"  48             :    21  3d4.(3F1).4p 4G*  "	""
"3d4.(3F1).4p"	"4G*"	"11/2"	""	"3.231714"	""	""	"  76             :    22  3d4.(3F2).4p 4G*  "	""
"3d4.(3P1).4p"	"4S*"	"3/2"	""	"3.266891"	""	""	"  49             :    45  3d4.(3P2).4p 4S*  "	""
"3d4.(3F1).4p"	"4D*"	"7/2"	""	"3.278440"	""	""	"  48             :    17  3d4.(3P1).4p 4D*  "	""
"3d4.(3F1).4p"	"2G*"	"9/2"	""	"3.278709"	""	""	"  74             :    20  3d4.(3F2).4p 2G*  "	""
"3d4.(3P1).4p"	"2P*"	"3/2"	""	"3.281636"	""	""	"  60             :    27  3d4.(3P2).4p 2P*  "	""
"3d4.(3F1).4p"	"4D*"	"5/2"	""	"3.283652"	""	""	"  49             :    18  3d4.(3F2).4p 4D*  "	""
"3d4.(3F1).4p"	"2G*"	"7/2"	""	"3.285033"	""	""	"  74             :    22  3d4.(3F2).4p 2G*  "	""
"3d4.(3F1).4p"	"4D*"	"3/2"	""	"3.286162"	""	""	"  48             :    18  3d4.(3F2).4p 4D*  "	""
"3d4.(3P1).4p"	"2P*"	"1/2"	""	"3.288373"	""	""	"  60             :    28  3d4.(3P2).4p 2P*  "	""
"3d4.(1G1).4p"	"*"	"9/2"	""	"3.314430"	""	""	"  38  2H*        :    25  3d4.(1G1).4p 2G*  "	""
"3d4.(3P2).4p"	"2S*"	"1/2"	""	"3.316806"	""	""	"  55             :    42  3d4.(3P1).4p 2S*  "	""
"3d4.(1G1).4p"	"2G*"	"7/2"	""	"3.319101"	""	""	"  55             :    33  3d4.(1G2).4p 2G*  "	""
"3d4.(1G1).4p"	"*"	"9/2"	""	"3.332140"	""	""	"  35  2G*        :    27  3d4.(1G1).4p 2H*  "	""
"3d4.(1G1).4p"	"2H*"	"11/2"	""	"3.334664"	""	""	"  65             :    32  3d4.(1G2).4p 2H*  "	""
"3d4.(1G1).4p"	"2F*"	"7/2"	""	"3.342972"	""	""	"  56             :    19  3d4.(1G2).4p 2F*  "	""
"3d4.(1G1).4p"	"2F*"	"5/2"	""	"3.346869"	""	""	"  56             :    19  3d4.(1G2).4p 2F*  "	""
"3d4.(1D1).4p"	"2P*"	"3/2"	""	"3.499684"	""	""	"  76             :    16  3d4.(1D2).4p 2P*  "	""
"3d4.(1D1).4p"	"2P*"	"1/2"	""	"3.509365"	""	""	"  75             :    16  3d4.(1D2).4p 2P*  "	""
"3d4.(1D1).4p"	"2F*"	"5/2"	""	"3.548692"	""	""	"  70             :    18  3d4.(1D2).4p 2F*  "	""
"3d4.(1D1).4p"	"2F*"	"7/2"	""	"3.562682"	""	""	"  73             :    19  3d4.(1D2).4p 2F*  "	""
"3d4.(1D1).4p"	"2D*"	"3/2"	""	"3.595990"	""	""	"  73             :    26  3d4.(1D2).4p 2D*  "	""
"3d4.(1D1).4p"	"2D*"	"5/2"	""	"3.601785"	""	""	"  72             :    25  3d4.(1D2).4p 2D*  "	""
