ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1169.292"	"0.003"	"25*"	"8.30e+07"	"3.40e-02"	A	"1.6421207"	"2.4214530"	"1s2.3s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	"L12547"	
"1169.321"	"0.003"	"25*"	"8.30e+07"	"1.70e-02"	A	"1.6421207"	"2.4214336"	"1s2.3s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	"L12547"	
"1169.382"	"0.007"	"25*"	"2.66e+07"	"5.46e-03"	A	"1.7583922"	"[2.5376643]"	"1s2.3p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118LS"	"L12547"	
"1169.382"	"0.007"	"25*"	"1.60e+08"	"4.91e-02"	A	"1.7583922"	"[2.5376643]"	"1s2.3p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118LS"	"L12547"	
"1213.204"	"0.007"	"70*"	"1.632e+08"	"5.401e-02"	AA	"1.7867099"	"[2.5378345]"	"1s2.3d"	"2D"	"3/2"	"1s2.6f"	"2F*"	"5/2"		"T7409LS"	"L6730"	
"1213.247"	"0.007"	"70*"	"1.165e+07"	"2.572e-03"	AA	"1.7867365"	"[2.5378345]"	"1s2.3d"	"2D"	"5/2"	"1s2.6f"	"2F*"	"5/2"		"T7409LS"	"L6730"	
"1213.247"	"0.007"	"70*"	"1.749e+08"	"5.145e-02"	AA	"1.7867365"	"[2.5378345]"	"1s2.3d"	"2D"	"5/2"	"1s2.6f"	"2F*"	"7/2"		"T7409LS"	"L6730"	
"1361.653"	"0.007"	"m"	"2.35e+08"	"1.31e-01"	A	"1.7583010"	"2.4275367"	"1s2.3p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	"L12547"	
"1361.827"	"0.007"	"m"	"2.82e+08"	"1.18e-01"	A	"1.7583922"	"2.4275424"	"1s2.3p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118LS"	"L12547"	
"1361.839"	"0.006"	""	"4.71e+07"	"1.31e-02"	A	"1.7583922"	"2.4275367"	"1s2.3p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118LS"	""	
"1421.391"	"0.005"	"970*"	"3.451e+08"	"1.568e-01"	AA	"1.7867099"	"2.4278194"	"1s2.3d"	"2D"	"3/2"	"1s2.5f"	"2F*"	"5/2"		"T7409LS"	"L482"	
"1421.443"	"0.005"	"970*"	"3.698e+08"	"1.493e-01"	AA	"1.7867365"	"2.4278223"	"1s2.3d"	"2D"	"5/2"	"1s2.5f"	"2F*"	"7/2"		"T7409LS"	"L482"	
"1421.450"	"0.008"	""	"2.464e+07"	"7.465e-03"	AA	"1.7867365"	"2.4278194"	"1s2.3d"	"2D"	"5/2"	"1s2.5f"	"2F*"	"5/2"		"T7409LS"	""	
"1424.328"	"0.007"	"190"	"5.93e+07"	"1.80e-02"	A	"1.7583010"	"2.3980884"	"1s2.3p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	"L12547"	
"1424.531"	"0.007"	"190"	"1.18e+08"	"1.80e-02"	A	"1.7583922"	"2.3980884"	"1s2.3p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	"L12547"	
"1435.647"	"0.008"	""	"1.81e+06"	"5.61e-04"	A	"1.7867099"	"2.4214530"	"1s2.3d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	""	
"1435.691"	"0.007"	"70*"	"1.81e+07"	"2.80e-03"	A	"1.7867099"	"2.4214336"	"1s2.3d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	"L12547"	
"1435.707"	"0.007"	"70*"	"1.63e+07"	"3.36e-03"	A	"1.7867365"	"2.4214530"	"1s2.3d"	"2D"	"5/2"	"1s2.5p"	"2P*"	"3/2"		"T5118LS"	"L12547"	
"1596.635"	"0.008"	"2500*"	"1.27e+08"	"9.70e-02"	A	"1.6421207"	"2.2128630"	"1s2.3s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5118LS"	"L482"	
"1596.734"	"0.009"	"2500*"	"1.27e+08"	"4.85e-02"	A	"1.6421207"	"2.2128274"	"1s2.3s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5118LS"	"L482"	
"1953.491"	"0.005"	"3000"	"4.63e+08"	"5.29e-01"	A	"1.7583010"	"2.2247822"	"1s2.3p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	"L482"	
"1953.826"	"0.005"	"6000*"	"5.57e+08"	"4.78e-01"	A	"1.7583922"	"2.2247934"	"1s2.3p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5118LS"	"L482"	
"1953.873"	"0.005"	"6000*"	"9.24e+07"	"5.29e-02"	A	"1.7583922"	"2.2247822"	"1s2.3p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5118LS"	"L482"	
