Configuration	Term	J	Prefix	Level (Ry)	Suffix	Uncertainty (Ry)	Leading percentages	Reference
"3s.4f"	"3F*"	"4"	""	"7.3057"	""	"0.0005"	"                                 "	"L3851,L10375"
"3d2"	"1S"	"0"	""	"7.3259"	""	"0.0004"	"  92                             "	"L10375"
"3s.4f"	"1F*"	"3"	""	"7.3750"	""	"0.0004"	"                                 "	"L1558,L10375"
"3p.4p"	"3D"	"1"	""	"7.7408"	""	"0.0005"	"                                 "	"L3851,L10375"
"3p.4p"	"3D"	"2"	""	"7.7502"	""	"0.0005"	"                                 "	"L3851,L10375"
"3p.4p"	"3D"	"3"	""	"7.7724"	""	"0.0005"	"                                 "	"L1558,L10522"
"3p.4p"	"3P"	"0"	""	"7.8000"	""	"0.0005"	"                                 "	"L3851,L10375"
"3p.4p"	"3P"	"1"	""	"7.8069"	""	"0.0005"	"                                 "	"L3851,L10375"
"3p.4p"	"3P"	"2"	""	"7.8234"	""	"0.0005"	"                                 "	"L3851,L10375"
"3p.4p"	"3S"	"1"	""	"7.8301"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5s"	"3S"	"1"	""	"8.0654"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5s"	"1S"	"0"	""	"8.1381"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5p"	"1P*"	"1"	""	"8.3194"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5d"	"1D"	"2"	""	"8.6310"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5d"	"3D"	"3"	""	"8.6433"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5d"	"3D"	"2"	""	"8.6435"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5d"	"3D"	"1"	""	"8.6438"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5f"	"3F*"	"2,3,4"	""	"8.7829"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.5f"	"1F*"	"3"	""	"8.8078"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6s"	"3S"	"1"	""	"9.1808"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6p"	"1P*"	"1"	""	"9.3183"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6d"	"3D"	"1"	""	"9.5044"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6d"	"3D"	"2"	""	"9.5045"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6d"	"3D"	"3"	""	"9.5051"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.6f"	"3F*"	"2,3,4"	""	"9.5818"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.7p"	"1P*"	"1"	""	"9.9140"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.7d"	"3D"	"1,2,3"	""	"10.0173"	""	"0.0005"	"                                 "	"L3851,L10375"
"3s.7f"	"3F*"	"2,3,4"	""	"10.0613"	""	"0.0005"	"                                 "	"L3851,L10375"
