ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"595.022"	"9*"	"1.33e+09"	"1.06e-01"	B	"0.0005779"	"1.5320627"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"5/2"		"T5109LS"	"L1113"	
"595.024"	"9*"	"2.22e+08"	"1.18e-02"	B	"0.0005779"	"1.5320562"	"2s2.2p"	"2P*"	"3/2"	"2s2.4d"	"2D"	"3/2"		"T5109LS"	"L1113"	
"600.251"	""	"1.09e+08"	"8.83e-03"	B	"0.392075"	"1.9102191"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"5/2"		"T5109LS"	""	
"600.337"	""	"1.51e+08"	"1.63e-02"	B	"0.391875"	"1.9098012"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"600.353"	""	"2.54e+08"	"1.37e-02"	B	"0.392333"	"1.9102191"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4s"	"4P*"	"5/2"		"T5109LS"	""	
"600.416"	""	"4.84e+07"	"2.62e-03"	B	"0.392075"	"1.9098012"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"600.424"	""	"6.05e+07"	"3.27e-03"	B	"0.391875"	"1.9095816"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).4s"	"4P*"	"1/2"		"T5109LS"	""	
"600.503"	""	"3.02e+08"	"8.16e-03"	B	"0.392075"	"1.9095816"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).4s"	"4P*"	"1/2"		"T5109LS"	""	
"600.518"	""	"1.63e+08"	"5.87e-03"	B	"0.392333"	"1.9098012"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).4s"	"4P*"	"3/2"		"T5109LS"	""	
"635.994"	""	"1.01e+08"	"6.12e-03"	B	"0.0000000"	"1.4328223"	"2s2.2p"	"2P*"	"1/2"	"2s2.4s"	"2S"	"1/2"		"T5109LS"	""	
"636.251"	""	"2.02e+08"	"6.13e-03"	B	"0.0005779"	"1.4328223"	"2s2.2p"	"2P*"	"3/2"	"2s2.4s"	"2S"	"1/2"		"T5109LS"	""	
"641.537"	""	"3.66e+08"	"2.26e-02"	B	"0.391875"	"1.8123189"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"		"T5109LS"	""	
"641.593"	""	"9.16e+08"	"1.13e-01"	B	"0.391875"	"1.8121935"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T5109LS"	""	
"641.627"	""	"1.83e+09"	"5.65e-02"	B	"0.392075"	"1.8123189"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"		"T5109LS"	""	
"641.684"	""	"2.93e+08"	"1.81e-02"	B	"0.392075"	"1.8121935"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T5109LS"	""	
"641.771"	""	"6.59e+08"	"6.10e-02"	B	"0.392075"	"1.8119999"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"		"T5109LS"	""	
"641.801"	""	"9.88e+08"	"4.07e-02"	B	"0.392333"	"1.8121935"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"		"T5109LS"	""	
"641.888"	""	"1.54e+09"	"9.51e-02"	B	"0.392333"	"1.8119999"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"		"T5109LS"	""	
"651.211"	""	"1.75e+09"	"2.23e-01"	B	"0.391875"	"1.7912176"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T5109LS"	""	
"651.234"	""	"3.49e+09"	"2.22e-01"	B	"0.391875"	"1.7911671"	"2s.2p2"	"4P"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"		"T5109LS"	""	
"651.268"	""	"2.93e+09"	"2.79e-01"	B	"0.392075"	"1.7912942"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"		"T5109LS"	""	
"651.304"	""	"2.24e+09"	"1.42e-01"	B	"0.392075"	"1.7912176"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T5109LS"	""	
"651.328"	""	"6.98e+08"	"2.22e-02"	B	"0.392075"	"1.7911671"	"2s.2p2"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"		"T5109LS"	""	
"651.345"	""	"4.19e+09"	"3.55e-01"	B	"0.392333"	"1.7913866"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"		"T5109LS"	""	
"651.388"	""	"1.26e+09"	"8.02e-02"	B	"0.392333"	"1.7912942"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"		"T5109LS"	""	
"651.424"	""	"2.09e+08"	"8.86e-03"	B	"0.392333"	"1.7912176"	"2s.2p2"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"		"T5109LS"	""	
"686.415"	""	"6.42e+08"	"4.53e-02"	B	"0.6828133"	"2.0103873"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"686.427"	""	"4.59e+07"	"4.86e-03"	B	"0.6828363"	"2.0103873"	"2s.2p2"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"		"T5109LS"	""	
"686.476"	""	"6.88e+07"	"3.24e-03"	B	"0.6828133"	"2.0102691"	"2s.2p2"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"		"T5109LS"	""	
