configuration	term	J	energy
1s2.2s.4f	1F*	3	12.1842
1s2.2p.4s	3P*	0	13.037
1s2.2p.4s	3P*	1	13.04
1s2.2p.4s	3P*	2	13.0493
1s2.2p.4s	1P*	1	13.061
1s2.2s.5s	3S	1	13.09
1s2.2s.5s	1S	0	13.117
1s2.2p.4p	1P	1	13.1585
1s2.2p.4p	3D	1	13.171
1s2.2p.4p	3D	2	13.174
1s2.2p.4p	3D	3	13.1838
1s2.2s.5p	3P*		13.186
1s2.2s.5p	1P*	1	13.218
1s2.2p.4p	3P	0	13.219
1s2.2p.4p	3P	1	13.2237
1s2.2p.4p	3P	2	13.2332
1s2.2p.4p	3S	1	13.237
1s2.2s.5d	3D	1	13.24
1s2.2p.4d	3F*	2	13.2406
1s2.2s.5d	3D	2	13.242
1s2.2s.5d	3D	3	13.243
1s2.2s.5g	3G	4	13.2434
1s2.2s.5g	3G	3	13.2469
1s2.2p.4d	3F*	3	13.2472
1s2.2s.5g	3G	5	13.2472
1s2.2p.4d	3F*	4	13.2499
1s2.2s.5f	1F*	3	13.2585
1s2.2s.5d	1D	2	13.263
1s2.2p.4d	1D*	2	13.2674
1s2.2p.4p	1D	2	13.2742
1s2.2s.5f	3F*	2	13.2886
1s2.2s.5f	3F*	3	13.2901
1s2.2s.5f	3F*	4	13.2927
1s2.2p.4d	3D*	1	13.31
1s2.2p.4d	3D*	2	13.3146
1s2.2p.4d	3D*	3	13.3156
1s2.2p.4f	3F	2	13.3235
1s2.2p.4f	1F	3	13.3235
1s2.2p.4f	3F	4	13.3277
1s2.2p.4f	3F	3	13.3303
1s2.2p.4d	3P*	2	13.3312
1s2.2p.4d	3P*	1	13.3354
1s2.2p.4d	3P*	0	13.3426
1s2.2p.4f	3G	4	13.3644
1s2.2p.4f	3D	3	13.365
1s2.2p.4f	3G	3	13.3653
1s2.2p.4f	3D	2	13.3704
1s2.2p.4f	3G	5	13.3725
1s2.2p.4f	1D	2	13.3749
1s2.2p.4f	1G	4	13.3769
1s2.2p.4d	1F*	3	13.3915
1s2.2p.4d	1P*	1	13.3964
1s2.2s.6s	3S	1	13.7794
1s2.2s.6p	3P*	1	13.831
1s2.2s.6p	3P*	2	13.831
1s2.2s.6p	1P*	1	13.839
1s2.2s.6d	3D	1	13.852
1s2.2s.6d	3D	2	13.8545
1s2.2s.6d	3D	3	13.8555
1s2.2s.6d	1D	2	13.8682
1s2.2s.6g	3G		13.8728
1s2.2s.6f	3F*		13.873
1s2.2s.6h	1H*	5	13.8733
1s2.2s.6h	3H*		13.8733
1s2.2s.6f	1F*	3	13.879
1s2.2s.7s	3S	1	14.183
1s2.2s.7p	1P*	1	14.204
1s2.2s.7p	3P*	1	14.2062
1s2.2s.7p	3P*	2	14.2062
1s2.2s.7d	3D		14.225
1s2.2s.7f	3F*		14.2333
1s2.2s.7h	3H*		14.234
1s2.2s.7h	1H*	5	14.234
1s2.2s.7f	1F*	3	14.2348
1s2.2s.7d	1D	2	14.235
1s2.2s.7g	1G	4	14.235
1s2.2s.7i			14.2354
1s2.2s.7g	3G		14.236
1s2.2p.5p	3D	1	14.357
1s2.2p.5p	3D	2	14.358
1s2.2p.5p	3D	3	14.367
1s2.2p.5p	3P		14.393
1s2.2p.5d	3F*	2	14.4
1s2.2p.5p	1D	2	14.405
1s2.2p.5d	3F*	3	14.406
1s2.2p.5d	3F*	4	14.415
1s2.2p.5d	3D*	1	14.427
1s2.2p.5d	3D*	2	14.431
1s2.2p.5f	3F	2	14.432
1s2.2p.5f	3F	3	14.434
1s2.2p.5d	3D*	3	14.438
1s2.2p.5f	3G	5	14.4446
1s2.2p.5d	3P*	2	14.445
1s2.2p.5f	3F	4	14.4462
1s2.2s.8f	1F*	3	14.447
1s2.2p.5f	3D	2	14.451
1s2.2p.5f	3D	3	14.457
1s2.2s.8d	3D		14.4633
1s2.2s.8i			14.4698
1s2.2s.8k			14.4699
1s2.2s.8f	3F*		14.47
1s2.2s.8g	3G	3	14.4758
1s2.2s.8g	3G	4	14.4762
1s2.2s.8h	3H*	4	14.477
1s2.2s.8h	3H*	5	14.477
1s2.2s.8g	3G	5	14.4777
1s2.2s.8h	1H*	5	14.479
1s2.2s.8g	1G	4	14.4793
1s2.2s.8h	3H*	6	14.48
1s2.2p.5d	1F*	3	14.4802
1s2.2s.9d	3D		14.604
1s2.2s.9g	1G	4	14.6277
1s2.2s.9ikl			14.6306
1s2.2s.9g	3G		14.6314
1s2.2s.9h	3H*		14.632
1s2.2s.9h	1H*	5	14.632
1s2.2s.10[h-m]			14.7454
1s2.2s.11[k-n]			14.8306
1s2.2s.12[k-o]			14.8956
1s2.2s.13[i-q]			14.9455
1s2.2s.14[i-r]			14.9853
1s2.2p.6p	3D		15.009
1s2.2s.15[i-t]			15.0176
1s2.2p.6p	3P		15.027
1s2.2p.6p	3S	1	15.027
