ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"3231.35328"	"0.00016"	"240"	"1.4e+07"	"3.3e-02"	D	"2.245339058"	"2.527346926"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"		"T867LS"	"L5951"	
"3232.95488"	"0.00022"	"240"	"2.7e+07"	"2.8e-02"	D	"2.245308432"	"2.527176594"	"2s2.2p4.(1D).3s"	"2D"	"5/2"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"		"T867LS"	"L1406"	
"3233.22311"	"0.00022"	""	"3.3e+06"	"5.2e-03"	D	"2.276706124"	"2.558550902"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"4P"	"1/2"		"T380"	""	
"3233.30619"	"0.00021"	"300"	"1.6e+08"	"2.5e-01"	D	"2.245339058"	"2.527176594"	"2s2.2p4.(1D).3s"	"2D"	"3/2"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"		"T867LS"	"L5951"	
"3244.33242"	"0.00016"	"200"	"2.3e+07"	"3.6e-02"	D	"2.273118872"	"2.553998552"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"		"T380"	"L5951"	
"3245.03031"	"0.00021"	"200"	"1.5e+08"	"3.2e-01"	D	"2.273118872"	"2.553938144"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"2F"	"7/2"		"T380"	"L5951"	
"3249.06875"	"0.00021"	"180"	"2.4e+07"	"3.8e-02"	D	"2.275392865"	"2.555863092"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		"T380"	"L5951"	
"3256.36116"	"0.00021"	"120"	"3.8e+06"	"4.0e-03"	D	"2.287381913"	"2.567224045"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"		"T380"	"L5951"	
"3264.35358"	"0.00022"	"140"	"3.9e+07"	"1.2e-01"	D	"2.276706124"	"2.555863092"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		"T380"	"L5951"	
"3270.81281"	"0.00021"	"180"	"5.1e+07"	"1.2e-01"	D	"2.275392865"	"2.553998552"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"		"T380"	"L5951"	
"3271.74340"	"0.00015"	"180"	"5.7e+06"	"6.1e-03"	D	"1.996866422"	"2.275392865"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"		"T867LS"	"L1406"	
"3298.67500"	"0.00014"	"300"	"4.3e+07"	"7.0e-02"	D	"1.996866422"	"2.273118872"	"2s2.2p4.(3P).3s"	"4P"	"5/2"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"		"T867LS"	"L5951"	
"3310.69271"	"0.00014"	"300"	"3.1e+07"	"2.5e-02"	D	"2.042031079"	"2.317280742"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2P*"	"1/2"		"T867LS"	"L5951"	
"3311.45797"	"0.00016"	"60"	"6.9e+06"	"1.1e-02"	D	"2.292037992"	"2.567224045"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"		"T380"	"L1406"	
