ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"116.8077"	"0.0015"	"32"	"7.4e+09"	"2.1e-02"	D+	"0.0000000"	"7.80143"	"3p6.3d2"	"3F"	"2.000"	"3p6.3d.6f"	"3D*"	"3.000"		"u37"	"L5267"	
"116.8359"	"0.0015"	"4"	"1.8e+09"	"3.7e-03"	D	"0.0000000"	"7.79954"	"3p6.3d2"	"3F"	"2.000"	"3p6.3d.6f"	"1D*"	"2.000"		"T10439"	"L5267"	
"116.8541"	"0.0019"	"4"	"1.3e+09"	"1.8e-03"	D	"0.0095660"	"7.80790"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3D*"	"2.000"		"u37"	"L5267"	
"116.8842"	"0.0020"	"9"	"1.8e+09"	"4.4e-03"	D	"0.0212278"	"7.81755"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"1H*"	"5.000"		"u37"	"L5267"	
"116.9511"	"0.0015"	"9"	"7.7e+09"	"1.6e-02"	D+	"0.0095660"	"7.80143"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3D*"	"3.000"		"u37"	"L5267"	
"116.9705"	"0.0016"	"57"	"4.2e+10"	"1.1e-01"	D+	"0.0095660"	"7.80014"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3G*"	"4.000"		"u37"	"L5267"	
"116.9926"	"0.0016"	"57"	"3.5e+10"	"1.0e-01"	D+	"0.0000000"	"7.78910"	"3p6.3d2"	"3F"	"2.000"	"3p6.3d.6f"	"3G*"	"3.000"		"u37"	"L5267"	
"117.0322"	"0.0014"	"5"	"7.2e+08"	"1.2e-03"	D	"0.0212278"	"7.80769"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"1F*"	"3.000"		"u37"	"L5267"	
"117.1060"	"0.0021"	"98"	"5.6e+10"	"1.4e-01"	D+	"0.0212278"	"7.80279"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3G*"	"5.000"		"u37"	"L5267"	
"117.1352"	"0.0016"	"33"	"4.2e+09"	"1.1e-02"	D	"0.0095660"	"7.78918"	"3p6.3d2"	"3F"	"3.000"	"3p6.3d.6f"	"3F*"	"4.000"		"u37"	"L5267"	
"117.1459"	"0.0016"	"18"	"1.1e+10"	"2.3e-02"	D+	"0.0212278"	"7.80014"	"3p6.3d2"	"3F"	"4.000"	"3p6.3d.6f"	"3G*"	"4.000"		"u37"	"L5267"	
