ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"1656.065"	""	"1.57e+08"	"3.23e-02"	A	"5.630868"	"6.181128"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"1/2"		"T5118LS"	""	
"1691.389"	""	"6.95e+07"	"5.96e-02"	B+	"6.140903"	"[6.679671]"	"1s2.5s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"1691.558"	""	"6.95e+07"	"2.98e-02"	B+	"6.140903"	"[6.679618]"	"1s2.5s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T5118LS"	""	
"1702.267"	""	"2.57e+08"	"1.12e-01"	A	"5.605577"	"6.140903"	"1s2.4p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	""	
"1703.218"	""	"5.14e+08"	"1.12e-01"	A	"5.605876"	"6.140903"	"1s2.4p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118LS"	""	
"1811.10"	""	"1.45e+08"	"1.43e-01"	A	"6.181128"	"[6.684284]"	"1s2.5p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"1811.57"	""	"1.74e+08"	"1.28e-01"	A	"6.181275"	"[6.684301]"	"1s2.5p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T5118LS"	""	
"1811.63"	""	"2.90e+07"	"1.43e-02"	A	"6.181275"	"[6.684284]"	"1s2.5p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"1876.30"	""	"4.27e+06"	"2.25e-03"	B+	"[6.193998]"	"[6.679671]"	"1s2.5d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"1876.47"	""	"3.84e+07"	"1.35e-02"	B+	"6.194043"	"[6.679671]"	"1s2.5d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"1876.50"	""	"4.27e+07"	"1.13e-02"	B+	"[6.193998]"	"[6.679618]"	"1s2.5d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"		"T5118LS"	""	
"1882.35"	""	"5.80e+07"	"3.08e-02"	A	"6.181128"	"6.665239"	"1s2.5p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"		"T5118LS"	""	
"1882.92"	""	"1.16e+08"	"3.08e-02"	A	"6.181275"	"6.665239"	"1s2.5p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"		"T5118LS"	""	
"1923.85"	""	"1.56e+07"	"1.73e-02"	B	"6.469442"	"[6.943110]"	"1s2.6s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"1923.92"	""	"1.56e+07"	"8.66e-03"	B	"6.469442"	"[6.943092]"	"1s2.6s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"1/2"		"T3225LS"	""	
"2016.19"	""	"3.63e+07"	"3.32e-02"	B	"6.492528"	"6.94450"	"1s2.6p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"5/2"		"T3225LS"	""	
"2016.75"	""	"3.03e+07"	"3.70e-02"	B	"6.492442"	"6.94429"	"1s2.6p"	"2P*"	"1/2"	"1s2.10d"	"2D"	"3/2"		"T3225LS"	""	
"2017.13"	""	"6.05e+06"	"3.69e-03"	B	"6.492528"	"6.94429"	"1s2.6p"	"2P*"	"3/2"	"1s2.10d"	"2D"	"3/2"		"T3225LS"	""	
"2044.17"	""	"1.29e+07"	"8.08e-03"	B	"6.492442"	"[6.938230]"	"1s2.6p"	"2P*"	"1/2"	"1s2.10s"	"2S"	"1/2"		"T3225LS"	""	
"2044.57"	""	"2.58e+07"	"8.08e-03"	B	"6.492528"	"[6.938230]"	"1s2.6p"	"2P*"	"3/2"	"1s2.10s"	"2S"	"1/2"		"T3225LS"	""	
"2055.96"	""	"1.06e+06"	"6.72e-04"	B	"6.499879"	"[6.943110]"	"1s2.6d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"2056.05"	""	"1.06e+07"	"3.36e-03"	B	"6.499879"	"[6.943092]"	"1s2.6d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"1/2"		"T3225LS"	""	
"2056.06"	""	"9.57e+06"	"4.04e-03"	B	"6.499899"	"[6.943110]"	"1s2.6d"	"2D"	"5/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
"2199.01"	""	"2.11e+07"	"3.06e-02"	B	"6.469442"	"[6.883842]"	"1s2.6s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"2199.14"	""	"2.11e+07"	"1.53e-02"	B	"6.469442"	"[6.883816]"	"1s2.6s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"		"T3225LS"	""	
"2316.94"	""	"4.99e+07"	"6.02e-02"	B	"6.492528"	"6.88583"	"1s2.6p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"5/2"		"T3225LS"	""	
