,8.000,8.020,8.040,8.060,8.080,8.100,8.120,8.140,8.160,8.180,8.200,8.220,8.240,8.260,8.280,8.300,8.320,8.340,8.360,8.380,8.400,8.420,8.440,8.460,8.480,8.500,8.520,8.540,8.560,8.580,8.600,8.620,8.640,8.660,8.680,8.700,8.720,8.740,8.760,8.780,8.800,8.820,8.840,8.860,8.880,8.900,8.920,8.940,8.960,8.980,9.000,9.020,9.040,9.060,9.080,9.100,9.120,9.140,9.160,9.180,9.200,9.220,9.240,9.260,9.280,9.300,9.320,9.340,9.360,9.380,9.400,9.420,9.440,9.460,9.480,9.500,9.520,9.540,9.560,9.580,9.600,9.620,9.640,9.660,9.680,9.700,9.720,9.740,9.760,9.780,9.800,9.820,9.840,9.860,9.880,9.900,9.920,9.940,9.960,9.980,10.000,10.020,10.040,10.060,10.080,10.100,10.120,10.140,10.160,10.180,10.200,10.220,10.240,10.260,10.280,10.300,10.320,10.340,10.360,10.380,10.400,10.420,10.440,10.460,10.480,10.500,10.520,10.540,10.560,10.580,10.600,10.620,10.640,10.660,10.680,10.700,10.720,10.740,10.760,10.780,10.800,10.820,10.840,10.860,10.880,10.900,10.920,10.940,10.960,10.980,11.000,11.020,11.040,11.060,11.080,11.100,11.120,11.140,11.160,11.180,11.200,11.220,11.240,11.260,11.280,11.300,11.320,11.340,11.360,11.380,11.400,11.420,11.440,11.460,11.480,11.500,11.520,11.540,11.560,11.580,11.600,11.620,11.640,11.660,11.680,11.700,11.720,11.740,11.760,11.780,11.800,11.820,11.840,11.860,11.880,11.900,11.920,11.940,11.960,11.980,12.000
8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.7869375217661,,,,,159.09152816763168,,,,,110.58801829217997,,,,,67.17745168644686,67.04013344806802,60.230977860682486,53.77296186825495,48.75219844419179,41.10184507907289,41.387297432705836,40.079752896358876,40.38185496050147,42.608152739371654,53.767775676262566,,,,,140.93022223209263,,,,,355.1974728209102,,,,,764.7618491963073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.37027403277116,,,,,161.8688252977749,,,,,114.44250249348175,,,,,68.56276434986883,68.83029417241389,61.762678381304866,55.15383433680963,49.77696966013388,41.70577062662834,41.665569568405495,39.86110496110858,39.69792309939252,41.163470208942776,51.25268662545913,,,,,132.14429990192076,,,,,328.34276383845236,,,,,729.2766553622401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.26123410419618,,,,,164.96980769778847,,,,,115.50801848029508,,,,,71.273220270269,70.70291341326873,63.37527545483853,56.3966399081711,51.015790372065645,42.51962134835985,42.12640154309229,39.81807373082534,39.087872732167526,40.19360806978636,49.21806350613742,,,,,126.79395992854842,,,,,317.96591269208125,,,,,702.0261316758118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.19179985771498,,,,,169.13361683158908,,,,,118.32304190549351,,,,,73.17968026214851,72.76568354004205,65.32054403247443,57.95995199447349,52.21282878489232,42.1957783103752,42.5083101906401,39.949413806742655,38.706312970471764,39.24010315509075,46.2847883165121,,,,,115.11094706699154,,,,,301.809264762585,,,,,664.5951976397185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.62808658784493,,,,,170.09601326806794,,,,,122.16363290577709,,,,,74.74134598479861,74.91550991737677,67.01092900961558,59.71905794771855,53.6605976259392,43.38774853909155,43.306651296762915,40.20523614183385,38.52387909925691,38.522388617003394,44.494810806892865,,,,,111.63279394569781,,,,,291.1966749352539,,,,,650.8861762812635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.76932450016156,,,,,172.57388210425,,,,,122.87784689017835,,,,,77.09071717003388,77.95508712712021,68.87694084292902,61.48823771002237,55.15938129292109,44.6897915685295,44.200172023584265,40.623117901973565,38.503889514624866,38.04301403153762,43.226810771730285,,,,,104.10182544262855,,,,,266.17446876231696,,,,,622.4787874597379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.79032182519748,,,,,177.88811351090587,,,,,125.70275338157848,,,,,79.27044542779535,79.13204793379924,70.8460046561372,63.13045852849597,56.249280376616994,44.6161224988493,44.87834013465797,41.19506586910803,38.641837409976425,37.783916281899444,41.39214238125724,,,,,100.54573531333062,,,,,264.02434087729415,,,,,597.2025866837773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.1468000638847,,,,,178.8572013393298,,,,,130.11592700783677,,,,,80.92934151162142,82.20944200184425,72.8286246208834,65.12073791103956,58.058438100152514,46.2840021094983,45.96602327547394,41.89239538274808,38.93984580308977,37.64931158267053,40.242693856075775,,,,,91.7853696470344,,,,,249.44227662871853,,,,,566.597348356145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.53197595076236,,,,,184.2987673193561,,,,,131.0181477105704,,,,,83.06934354741728,83.11779803307019,74.86890360353271,66.64991580468211,59.877364188392214,47.858692497755285,47.24697741028343,42.64612183687305,39.38459526082195,37.64997571086505,39.48244404388061,,,,,88.67672578502484,,,,,239.75381742729883,,,,,555.7998515651226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.74211723813332,,,,,183.1913772067173,,,,,133.81766633058837,,,,,85.86418379762546,86.54804559055198,76.9704325135208,68.69800349414349,61.626988294745395,47.98524063829654,48.23388407789506,43.66359709784253,39.913179440796306,37.90437637989638,38.514058592936316,,,,,83.60464254452455,,,,,221.94493325872907,,,,,532.8429547186914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.17862869257254,,,,,185.2339240229741,,,,,136.4636637303077,,,,,87.22275285448383,87.34728896061468,78.92506624124394,70.39135348318705,63.10349054125261,49.87193188754163,49.71210310551231,44.662536945541326,40.57580094257127,38.17373138690068,37.91944698993425,,,,,80.94366873486116,,,,,216.43023584251267,,,,,510.5445786314431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.12665691727872,,,,,193.19822694190836,,,,,138.27454469901429,,,,,90.05719099202155,90.46753272782135,80.82585396431026,72.38554939849999,64.85438040106669,51.272494828578836,50.943717727488625,45.66159874827979,41.445643052992494,38.62410933352833,37.60771771241285,,,,,74.36889008404845,,,,,205.38100831456507,,,,,480.3844524110501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.96955001866357,,,,,191.47659753228643,,,,,143.86476189736308,,,,,92.60468269405898,91.95840301319394,83.14573048235977,74.5564500735522,66.5771471460946,52.31405747196167,52.31004173366819,47.037666092716684,42.38312442974348,39.17445480999896,37.23007782773428,,,,,72.1804480367521,,,,,196.18389515706863,,,,,476.8948798112921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.55263210588663,,,,,202.48132741513578,,,,,147.38239032425517,,,,,94.39982089678148,94.20684400898242,85.47679384146227,76.64231563490523,69.02252731671634,54.566050889351,53.965837775702404,48.24220594114792,43.368546454022336,39.887977516478664,37.13222660982514,,,,,68.62662695912937,,,,,184.30987084498085,,,,,454.37369032699604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.484106521491,,,,,216.36604687512502,,,,,148.5161215478953,,,,,96.66529313796168,96.28160689152455,87.65363566466988,78.50898480952517,70.77544170382654,56.0898412925618,55.733864265410645,49.516559724658656,44.41199415945503,40.70560238997724,37.19141824140602,,,,,66.76446417643035,,,,,181.14094656263777,,,,,438.1412173888017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3601036071332,,,,,207.2596295270981,,,,,150.46281616462673,,,,,99.6311305019016,99.77959539449051,89.59604521000412,80.73856536816476,72.68892455921956,57.26856343396032,57.22156824391461,51.24896793945992,45.660480339295894,41.63683417882432,37.39981300256958,,,,,61.97427688873083,,,,,172.14041161851551,,,,,417.509868945967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.3766386778371,,,,,204.2957397181178,,,,,155.43016966771663,,,,,101.47169052985791,101.15901088280165,94.04516399668057,84.73858355226952,76.34032373632155,60.453386747232905,60.0484685918979,52.652082562684036,46.88089229953947,42.58998795046437,37.719714460958535,,,,,61.04300745736479,,,,,164.40392735019103,,,,,408.6557465613636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5902008365649,,,,,223.5939432930305,,,,,158.6730910871194,,,,,103.6657492110332,105.78845874627305,95.78554861279417,86.32699540606224,78.2766091735322,61.591449646763756,61.396234509781436,54.91047136589716,48.76206748383041,44.248527512761676,38.082632875940085,,,,,58.46525038564045,,,,,155.00107935525358,,,,,392.18443720252003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0364743092668,,,,,213.70233759565795,,,,,158.990646391006,,,,,111.63962949930307,109.72661433081356,97.32230650902775,88.10054000312675,79.56083231813682,62.86686976511192,62.841299445024696,56.787751791382206,50.38375864050905,45.40154425401904,38.93123893830851,,,,,57.34426860330309,,,,,151.9440173615661,,,,,378.77223841660367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.9477015513607,,,,,210.3554506941572,,,,,167.46173298809808,,,,,111.76791929732556,110.33118429696673,100.26693203826642,90.69268534992324,81.9994456809812,65.5916323643722,64.80801050012221,58.25587780674908,51.62273049277464,46.638117727908565,39.58608880526892,,,,,53.55189966773262,,,,,145.4157565145812,,,,,361.51818107829035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.738012397407,,,,,229.74778410012212,,,,,168.92336169919716,,,,,113.71533417563366,113.09684521380373,101.91924638014274,92.33016825654389,84.20365727682216,67.96291309015774,67.46170045381109,59.20282779340105,52.80693400634632,47.55569882927071,40.15646206670989,,,,,52.99679000396082,,,,,139.5205072441327,,,,,353.5766506454851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.260062404984,,,,,230.2950655884711,,,,,168.9185399504199,,,,,117.96399816152098,116.31892725406885,103.72556871720323,94.28651241537017,85.69831469892627,68.97936113881039,68.75409211004128,61.34107421997571,54.6265760134533,48.96959612045104,41.051835802214434,,,,,51.408511432176304,,,,,129.23337537352813,,,,,341.09157457867764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.1265523930358,,,,,216.54102282980122,,,,,169.12810735567504,,,,,118.48103594330289,117.61330809984028,107.10396557937116,97.72761568268348,88.58449868194893,71.48155956356607,70.94307708480798,62.846779969740574,55.94083010107343,50.42056128772824,41.95076911600311,,,,,50.9511460959063,,,,,130.34234030950387,,,,,328.03725618397266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.32462173564227,,,,,239.15567168390146,,,,,168.2350309066515,,,,,119.51483958705279,118.43463077649703,107.97753557214583,98.5312233790539,90.24777308773126,73.37862584317472,72.68179005080705,64.53980261334999,57.5636289103432,51.66827773384484,42.87853051793858,,,,,48.53482641451215,,,,,124.2245814375662,,,,,313.5115089736905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.26719117343816,,,,,234.1285698607442,,,,,168.95438123304794,,,,,120.6971918178972,119.80819243677352,110.21257842098456,100.71776344591058,91.95014247724785,74.56571445533659,74.2597016536028,66.71520212250628,59.61883195469584,53.285969863972156,44.22351230689169,,,,,48.44105228066633,,,,,119.68436062247125,,,,,309.1382808125853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1070526693369,,,,,222.6076615158465,,,,,177.8527341059046,,,,,122.29857579335793,121.5468495050938,113.69140663732587,104.10306045405237,94.96851374561615,77.36093984832678,76.72579706030541,68.56307598338938,61.21785716551078,55.1033528079733,45.382475775550326,,,,,47.566251268994016,,,,,111.81687682878243,,,,,297.4962843909526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.38866358792694,,,,,230.8882810430267,,,,,177.91104869630342,,,,,124.31302616566302,123.57895239095248,114.95834611719269,105.44227445411931,96.43656639792312,79.42692998447485,78.70219589266449,70.29780114629384,62.87081037036003,56.51468896769448,46.27689387217982,,,,,47.65565561169084,,,,,112.67569794048495,,,,,287.80801565356654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.01154621345336,,,,,229.5013509419375,,,,,179.4691016612601,,,,,128.11529712212382,127.25069501950011,117.35621793106212,107.70448209315853,98.42524755939958,80.89258541364728,80.50105228397862,72.66128592237804,64.85270338472495,58.5864969530728,47.91742571377117,,,,,46.19045961433832,,,,,107.2962938290494,,,,,273.6516652258808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.5634807406001,,,,,243.24763227599456,,,,,195.34992905190572,,,,,129.374946840018,128.67312228755225,120.33430569306736,110.34415211715437,101.1653888012396,83.48511585967694,82.60701541360622,74.27092882473374,66.69841628006688,60.06980667457547,49.21652016904671,,,,,46.45899298826175,,,,,104.33346854903493,,,,,269.99578774288796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4813493871634,,,,,247.88213697550896,,,,,187.81801172158998,,,,,134.41499553298803,132.18218715925025,121.9740564902106,111.8910116825823,102.94844958384978,85.59468568789475,84.60159988929719,76.07884912582688,68.50234595243944,61.500147183088714,50.26214390664941,,,,,46.11166226172873,,,,,97.64793319339647,,,,,260.0109152304611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.602670158578,,,,,240.51530724833336,,,,,190.31924584241253,,,,,137.2230920832765,135.46555477856842,123.70524567936602,113.75854158620423,104.80763122610202,86.89768009087919,86.47051264030974,78.79792427935598,70.8996341915408,63.53791743304649,52.07024705951269,,,,,46.45663372400308,,,,,98.85384962796161,,,,,252.3137458254486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4847849033972,,,,,235.2601580659056,,,,,196.29250603989925,,,,,138.9185361489662,137.36197750576528,127.33043207613629,117.48921783291802,108.18146550202434,90.14522857185429,89.01398313511274,80.2954745980057,72.37822409730207,65.36718255254118,53.69088602622586,,,,,45.79228250792078,,,,,95.16925361576806,,,,,238.6717892917762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
