6400,,,,,,,,,,,,,,,,,,,,,,,,,,5.946e+02,,,,,7.057e+02,,,,,6.160e+02,,,,,6.248e+02,,,,,6.721e+02,,,,,7.366e+02,,,,,7.193e+02,,,,,7.422e+02,,,,,7.841e+02,,,,,8.062e+02,,,,,8.436e+02,,,,,8.370e+02,,,,,8.801e+02,,,,,8.569e+02,,,,,8.408e+02,,,,,8.138e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,,,,,,,,,,,,,,,,,,,,,,,,,,5.313e+02,,,,,6.449e+02,,,,,6.301e+02,,,,,6.326e+02,,,,,6.394e+02,,,,,7.028e+02,,,,,7.211e+02,,,,,7.091e+02,,,,,7.572e+02,,,,,7.891e+02,,,,,7.840e+02,,,,,7.828e+02,,,,,7.845e+02,,,,,8.424e+02,,,,,8.207e+02,,,,,7.974e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,,,,,,,,,,,,,,,,,,,,,,,,,,5.037e+02,,,,,5.639e+02,,,,,6.588e+02,,,,,5.976e+02,,,,,6.198e+02,,,,,6.572e+02,,,,,7.449e+02,,,,,6.709e+02,,,,,7.364e+02,,,,,7.585e+02,,,,,7.791e+02,,,,,7.805e+02,,,,,7.690e+02,,,,,8.062e+02,,,,,7.677e+02,,,,,7.819e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,,,,,,,,,,,,,,,,,,,,,,,,,,4.573e+02,,,,,5.372e+02,,,,,5.050e+02,,,,,5.673e+02,,,,,6.636e+02,,,,,6.428e+02,,,,,6.814e+02,,,,,6.445e+02,,,,,6.975e+02,,,,,7.362e+02,,,,,7.546e+02,,,,,7.423e+02,,,,,7.528e+02,,,,,7.909e+02,,,,,7.532e+02,,,,,7.117e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6800,,,,,,,,,,,,,,,,,,,,,,,,,,4.350e+02,,,,,5.727e+02,,,,,4.889e+02,,,,,6.706e+02,,,,,5.796e+02,,,,,6.258e+02,,,,,6.542e+02,,,,,6.947e+02,,,,,6.655e+02,,,,,7.171e+02,,,,,7.346e+02,,,,,7.390e+02,,,,,7.337e+02,,,,,7.683e+02,,,,,7.412e+02,,,,,7.010e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,4.122e+02,,,,,4.825e+02,,,,,6.251e+02,,,,,6.618e+02,,,,,5.626e+02,,,,,5.865e+02,,,,,6.714e+02,,,,,6.704e+02,,,,,6.503e+02,,,,,6.601e+02,,,,,7.178e+02,,,,,7.208e+02,,,,,7.151e+02,,,,,7.151e+02,,,,,7.291e+02,,,,,6.952e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,,,,,,,,,,,,,,,,,,,,,,,,,,6.611e+02,,,,,4.439e+02,,,,,5.304e+02,,,,,6.113e+02,,,,,6.445e+02,,,,,5.678e+02,,,,,5.554e+02,,,,,6.377e+02,,,,,6.191e+02,,,,,6.342e+02,,,,,7.068e+02,,,,,7.050e+02,,,,,7.024e+02,,,,,7.008e+02,,,,,7.016e+02,,,,,6.799e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,,,,,,,,,,,,,,,,,,,,,,,,,,5.380e+02,,,,,4.185e+02,,,,,4.413e+02,,,,,5.677e+02,,,,,5.962e+02,,,,,5.381e+02,,,,,5.231e+02,,,,,6.907e+02,,,,,5.819e+02,,,,,6.168e+02,,,,,6.861e+02,,,,,6.304e+02,,,,,6.932e+02,,,,,6.854e+02,,,,,6.749e+02,,,,,6.662e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,,,,,,,,,,,,,,,,,,,,,,,,,,4.674e+02,,,,,5.378e+02,,,,,4.692e+02,,,,,5.337e+02,,,,,5.690e+02,,,,,6.687e+02,,,,,4.955e+02,,,,,6.160e+02,,,,,5.601e+02,,,,,5.841e+02,,,,,6.650e+02,,,,,6.159e+02,,,,,6.762e+02,,,,,6.132e+02,,,,,6.622e+02,,,,,6.507e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,,,,,,,,,,,,,,,,,,,,,,,,,,4.161e+02,,,,,4.915e+02,,,,,4.269e+02,,,,,4.739e+02,,,,,5.409e+02,,,,,6.234e+02,,,,,4.742e+02,,,,,5.921e+02,,,,,5.360e+02,,,,,5.671e+02,,,,,6.330e+02,,,,,6.006e+02,,,,,6.012e+02,,,,,6.049e+02,,,,,6.514e+02,,,,,6.324e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,,,,,,,,,,,,,,,,,,,,,,,,,,3.868e+02,,,,,4.480e+02,,,,,6.060e+02,,,,,4.625e+02,,,,,5.141e+02,,,,,5.743e+02,,,,,6.463e+02,,,,,5.481e+02,,,,,5.134e+02,,,,,5.419e+02,,,,,5.706e+02,,,,,5.861e+02,,,,,5.879e+02,,,,,5.961e+02,,,,,5.891e+02,,,,,6.250e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,,,,,,,,,,,,,,,,,,,,,,,,,,3.569e+02,,,,,5.627e+02,,,,,4.935e+02,,,,,4.307e+02,,,,,4.554e+02,,,,,5.311e+02,,,,,5.771e+02,,,,,5.102e+02,,,,,5.194e+02,,,,,5.258e+02,,,,,5.603e+02,,,,,5.628e+02,,,,,5.770e+02,,,,,5.854e+02,,,,,5.768e+02,,,,,6.136e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7600,,,,,,,,,,,,,,,,,,,,,,,,,,3.332e+02,,,,,5.215e+02,,,,,4.142e+02,,,,,4.703e+02,,,,,4.032e+02,,,,,5.064e+02,,,,,5.378e+02,,,,,5.633e+02,,,,,4.985e+02,,,,,5.050e+02,,,,,5.464e+02,,,,,5.315e+02,,,,,5.631e+02,,,,,5.747e+02,,,,,5.681e+02,,,,,5.539e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,,,,,,,,,,,,,,,,,,,,,,,,,,5.142e+02,,,,,3.668e+02,,,,,4.821e+02,,,,,4.144e+02,,,,,4.089e+02,,,,,4.539e+02,,,,,5.938e+02,,,,,5.259e+02,,,,,4.716e+02,,,,,4.961e+02,,,,,5.288e+02,,,,,5.245e+02,,,,,5.418e+02,,,,,5.179e+02,,,,,5.555e+02,,,,,5.424e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,,,,,,,,,,,,,,,,,,,,,,,,,,5.744e+02,,,,,3.127e+02,,,,,3.621e+02,,,,,3.860e+02,,,,,6.775e+02,,,,,4.277e+02,,,,,5.072e+02,,,,,4.958e+02,,,,,5.086e+02,,,,,4.625e+02,,,,,5.059e+02,,,,,5.107e+02,,,,,5.111e+02,,,,,5.133e+02,,,,,5.470e+02,,,,,5.349e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,,,,,,,,,,,,,,,,,,,,,,,,,,5.195e+02,,,,,2.952e+02,,,,,3.472e+02,,,,,3.643e+02,,,,,4.988e+02,,,,,4.021e+02,,,,,4.469e+02,,,,,5.130e+02,,,,,4.780e+02,,,,,4.666e+02,,,,,4.897e+02,,,,,4.687e+02,,,,,5.032e+02,,,,,5.060e+02,,,,,4.882e+02,,,,,5.246e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,,,,,,,,,,,,,,,,,,,,,,,,,,4.711e+02,,,,,6.523e+02,,,,,3.222e+02,,,,,3.436e+02,,,,,4.527e+02,,,,,6.566e+02,,,,,3.984e+02,,,,,4.983e+02,,,,,4.545e+02,,,,,4.448e+02,,,,,4.698e+02,4.625e+02,4.624e+02,4.649e+02,4.476e+02,4.540e+02,4.466e+02,4.773e+02,4.742e+02,4.582e+02,4.909e+02,,,,,4.535e+02,,,,,4.843e+02,,,,,5.146e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.546e+02,,,,,3.911e+02,,,,,4.289e+02,,,,,4.520e+02,4.378e+02,4.490e+02,4.503e+02,4.364e+02,4.425e+02,4.351e+02,4.566e+02,4.567e+02,4.481e+02,4.522e+02,,,,,4.455e+02,,,,,4.765e+02,,,,,5.036e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.891e+02,,,,,4.222e+02,,,,,4.068e+02,,,,,4.358e+02,4.219e+02,4.355e+02,4.360e+02,4.026e+02,4.061e+02,4.028e+02,4.478e+02,4.478e+02,4.291e+02,4.387e+02,,,,,4.410e+02,,,,,4.208e+02,,,,,4.907e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.540e+02,,,,,3.970e+02,,,,,3.905e+02,,,,,3.818e+02,3.744e+02,4.183e+02,4.204e+02,4.009e+02,4.108e+02,3.992e+02,3.958e+02,3.930e+02,3.845e+02,3.903e+02,,,,,4.345e+02,,,,,4.249e+02,,,,,3.659e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.778e+02,,,,,3.750e+02,,,,,3.632e+02,,,,,3.719e+02,3.528e+02,3.596e+02,3.563e+02,3.487e+02,3.531e+02,3.515e+02,3.865e+02,3.889e+02,3.855e+02,3.923e+02,,,,,3.676e+02,,,,,4.173e+02,,,,,3.549e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.726e+02,,,,,4.257e+02,,,,,3.527e+02,,,,,3.445e+02,3.377e+02,3.474e+02,3.480e+02,3.281e+02,3.291e+02,3.273e+02,3.812e+02,3.791e+02,3.825e+02,3.900e+02,,,,,3.722e+02,,,,,3.687e+02,,,,,3.598e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.153e+02,,,,,3.901e+02,,,,,3.369e+02,,,,,3.523e+02,3.336e+02,3.442e+02,3.426e+02,3.272e+02,3.382e+02,3.278e+02,3.242e+02,3.254e+02,3.182e+02,3.216e+02,,,,,3.695e+02,,,,,3.581e+02,,,,,3.578e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.001e+02,,,,,3.921e+02,,,,,3.311e+02,,,,,3.453e+02,3.394e+02,3.288e+02,3.280e+02,3.188e+02,3.234e+02,3.170e+02,3.234e+02,3.228e+02,3.201e+02,3.215e+02,,,,,3.042e+02,,,,,3.600e+02,,,,,2.934e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.438e+02,,,,,4.319e+02,,,,,3.214e+02,,,,,3.093e+02,3.219e+02,3.291e+02,3.236e+02,2.981e+02,2.998e+02,2.975e+02,3.202e+02,3.214e+02,3.145e+02,3.229e+02,,,,,2.857e+02,,,,,3.576e+02,,,,,2.794e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499e+02,,,,,3.589e+02,,,,,3.082e+02,,,,,3.181e+02,3.067e+02,2.941e+02,2.955e+02,2.873e+02,3.056e+02,2.945e+02,2.945e+02,2.928e+02,2.872e+02,2.907e+02,,,,,2.955e+02,,,,,2.947e+02,,,,,2.903e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747e+02,,,,,3.280e+02,,,,,3.254e+02,,,,,3.133e+02,3.025e+02,3.010e+02,2.981e+02,2.916e+02,2.959e+02,2.900e+02,2.930e+02,2.946e+02,2.874e+02,2.955e+02,,,,,2.931e+02,,,,,2.768e+02,,,,,2.871e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.891e+02,,,,,4.399e+02,,,,,3.153e+02,,,,,3.184e+02,3.112e+02,2.952e+02,2.907e+02,2.932e+02,2.979e+02,2.915e+02,2.824e+02,2.817e+02,2.876e+02,2.953e+02,,,,,2.800e+02,,,,,2.851e+02,,,,,2.907e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.938e+02,,,,,3.786e+02,,,,,3.091e+02,,,,,3.287e+02,3.174e+02,2.913e+02,2.859e+02,2.777e+02,2.990e+02,2.882e+02,2.857e+02,2.865e+02,2.815e+02,2.861e+02,,,,,2.697e+02,,,,,2.848e+02,,,,,2.517e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.087e+02,,,,,3.338e+02,,,,,3.240e+02,,,,,3.137e+02,2.946e+02,2.940e+02,2.933e+02,2.803e+02,2.883e+02,2.781e+02,2.817e+02,2.813e+02,2.756e+02,2.831e+02,,,,,2.763e+02,,,,,2.649e+02,,,,,2.591e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.931e+02,,,,,4.413e+02,,,,,3.055e+02,,,,,2.891e+02,2.697e+02,2.813e+02,2.816e+02,2.689e+02,2.797e+02,2.734e+02,2.768e+02,2.764e+02,2.754e+02,2.819e+02,,,,,2.738e+02,,,,,2.489e+02,,,,,2.583e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.370e+02,,,,,3.817e+02,,,,,2.894e+02,,,,,3.063e+02,2.866e+02,2.741e+02,2.747e+02,2.731e+02,2.852e+02,2.725e+02,2.655e+02,2.661e+02,2.589e+02,2.643e+02,,,,,2.736e+02,,,,,2.609e+02,,,,,2.584e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.274e+02,,,,,3.551e+02,,,,,3.399e+02,,,,,2.901e+02,2.654e+02,2.763e+02,2.795e+02,2.666e+02,2.787e+02,2.685e+02,2.631e+02,2.618e+02,2.533e+02,2.650e+02,,,,,2.651e+02,,,,,2.558e+02,,,,,2.411e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.085e+02,,,,,3.982e+02,,,,,3.184e+02,,,,,2.768e+02,2.666e+02,2.771e+02,2.738e+02,2.639e+02,2.458e+02,2.392e+02,2.372e+02,2.353e+02,2.566e+02,2.656e+02,,,,,2.691e+02,,,,,2.599e+02,,,,,2.497e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.478e+02,,,,,3.357e+02,,,,,3.006e+02,,,,,2.714e+02,2.542e+02,2.603e+02,2.596e+02,2.523e+02,2.481e+02,2.388e+02,2.377e+02,2.385e+02,2.312e+02,2.369e+02,,,,,2.643e+02,,,,,2.501e+02,,,,,2.495e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.799e+02,,,,,3.121e+02,,,,,2.959e+02,,,,,2.604e+02,2.431e+02,2.398e+02,2.408e+02,2.318e+02,2.434e+02,2.372e+02,2.353e+02,2.350e+02,2.357e+02,2.397e+02,,,,,2.485e+02,,,,,2.548e+02,,,,,2.385e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.383e+02,,,,,4.247e+02,,,,,2.747e+02,,,,,2.561e+02,2.227e+02,2.320e+02,2.322e+02,2.321e+02,2.399e+02,2.306e+02,2.208e+02,2.209e+02,2.324e+02,2.393e+02,,,,,2.447e+02,,,,,2.512e+02,,,,,2.319e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.712e+02,,,,,3.639e+02,,,,,3.935e+02,,,,,2.744e+02,2.534e+02,2.342e+02,2.345e+02,2.274e+02,2.379e+02,2.277e+02,2.234e+02,2.235e+02,2.190e+02,2.218e+02,,,,,2.443e+02,,,,,2.496e+02,,,,,2.425e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.068e+02,,,,,6.076e+02,,,,,4.313e+02,,,,,2.606e+02,2.422e+02,2.441e+02,2.442e+02,2.320e+02,2.472e+02,2.360e+02,2.185e+02,2.184e+02,2.199e+02,2.227e+02,,,,,2.395e+02,,,,,2.315e+02,,,,,2.390e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.398e+02,,,,,7.755e+02,,,,,3.910e+02,,,,,2.452e+02,2.346e+02,2.429e+02,2.437e+02,2.391e+02,2.488e+02,2.365e+02,2.123e+02,2.127e+02,2.135e+02,2.228e+02,,,,,2.146e+02,,,,,2.353e+02,,,,,2.364e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.308e+02,,,,,6.004e+02,,,,,3.593e+02,,,,,2.796e+02,2.258e+02,2.319e+02,2.306e+02,2.250e+02,2.424e+02,2.262e+02,2.244e+02,2.221e+02,2.163e+02,2.229e+02,,,,,2.048e+02,,,,,2.309e+02,,,,,2.104e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.506e+02,,,,,4.133e+02,,,,,4.279e+02,,,,,2.600e+02,2.402e+02,3.131e+02,3.469e+02,3.233e+02,3.457e+02,3.239e+02,2.145e+02,2.158e+02,2.135e+02,2.227e+02,,,,,2.089e+02,,,,,2.275e+02,,,,,2.144e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.080e+02,,,,,7.707e+02,,,,,4.463e+02,,,,,2.415e+02,3.045e+02,3.246e+02,3.330e+02,3.071e+02,3.053e+02,2.774e+02,2.893e+02,2.880e+02,2.676e+02,2.185e+02,,,,,2.053e+02,,,,,1.947e+02,,,,,2.143e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.696e+02,,,,,5.389e+02,,,,,4.173e+02,,,,,4.803e+02,4.288e+02,2.807e+02,2.788e+02,2.547e+02,2.794e+02,2.532e+02,3.065e+02,3.053e+02,2.829e+02,3.037e+02,,,,,2.039e+02,,,,,2.003e+02,,,,,1.853e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.288e+02,,,,,4.039e+02,,,,,5.534e+02,,,,,4.280e+02,2.748e+02,3.007e+02,2.985e+02,2.692e+02,2.906e+02,2.644e+02,2.822e+02,2.812e+02,2.561e+02,3.039e+02,,,,,2.217e+02,,,,,1.966e+02,,,,,1.795e+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
